util_practice_desc,region_desc,domaincat_desc,statisticcat_desc,CV (%),state_fips_code,commodity_desc,source_desc,begin_code,load_time,county_ansi,state_ansi,domain_desc,week_ending,asd_desc,class_desc,country_name,county_code,reference_period_desc,end_code,prodn_practice_desc,congr_district_code,zip_5,country_code,asd_code,state_name,freq_desc,agg_level_desc,watershed_desc,Value,short_desc,watershed_code,year,sector_desc,location_desc,county_name,state_alpha,group_desc,unit_desc
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-02-19 15:38:52.000,,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,998,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,78.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2013,CROPS,"KANSAS, WEST CENTRAL, OTHER (COMBINED) COUNTIES",OTHER (COMBINED) COUNTIES,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,998,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,129,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2011,CROPS,"KANSAS, WEST CENTRAL, OTHER (COMBINED) COUNTIES",OTHER (COMBINED) COUNTIES,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,998,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,77.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2010,CROPS,"KANSAS, WEST CENTRAL, OTHER (COMBINED) COUNTIES",OTHER (COMBINED) COUNTIES,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,998,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,134,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2009,CROPS,"KANSAS, WEST CENTRAL, OTHER (COMBINED) COUNTIES",OTHER (COMBINED) COUNTIES,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,998,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,93,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2008,CROPS,"KANSAS, WEST CENTRAL, OTHER (COMBINED) COUNTIES",OTHER (COMBINED) COUNTIES,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,18.9,20,CORN,SURVEY,00,2026-05-05 15:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,73.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2024,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,13.5,20,CORN,SURVEY,00,2025-05-06 15:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,57.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2023,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,25.9,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,58.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2022,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,12.0,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,97.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,6.2,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,101,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2018-02-22 15:08:35.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,110.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2017,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2017-02-23 15:00:08.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,111.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2016,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2016-02-18 15:04:50.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,105,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2015,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-02-19 15:38:52.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,99.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2014,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-02-19 15:38:52.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,68.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2013,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,51.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2012,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,95.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2011,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,92.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2010,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,139,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2009,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,86,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2008,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,97,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2007,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,49,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2006,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,79,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2005,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,69,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2004,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,063,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,063,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,69,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2003,CROPS,"KANSAS, WEST CENTRAL, GOVE",GOVE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,3.8,20,CORN,SURVEY,00,2025-05-06 15:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,70.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2023,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,30.4,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,50.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2022,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,4.4,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,77,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,8.5,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,49.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,98,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2019,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,97.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2018,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2018-02-22 15:08:35.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,116.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2017,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,68,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2012,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,90.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2011,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,97.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2010,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,99,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2007,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,90,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2006,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,102,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2005,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,141,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2004,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,071,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,071,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,68,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2003,CROPS,"KANSAS, WEST CENTRAL, GREELEY",GREELEY,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,18.8,20,CORN,SURVEY,00,2025-05-06 15:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,65.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2023,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,25.3,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,70.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2022,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,12.1,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,97,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,9.4,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,121.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2016-02-18 15:04:50.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,177.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2015,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-02-19 15:38:52.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,173.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2014,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-02-19 15:38:52.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,136.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2013,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-06-03 15:08:31.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,114,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2012,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,144,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2007,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,85,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2006,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,100,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2005,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,172,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2004,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2012-01-01 00:00:00.000,101,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,101,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,123,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2003,CROPS,"KANSAS, WEST CENTRAL, LANE",LANE,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,7.3,20,CORN,SURVEY,00,2025-05-06 15:00:00.000,109,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,109,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,84.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2023,CROPS,"KANSAS, WEST CENTRAL, LOGAN",LOGAN,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,14.9,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,109,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,109,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,72.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2021,CROPS,"KANSAS, WEST CENTRAL, LOGAN",LOGAN,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,7.7,20,CORN,SURVEY,00,2024-02-23 15:00:00.000,109,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,109,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,84.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2020,CROPS,"KANSAS, WEST CENTRAL, LOGAN",LOGAN,KS,FIELD CROPS,BU / ACRE
GRAIN,,NOT SPECIFIED,YIELD,,20,CORN,SURVEY,00,2015-02-19 15:38:52.000,109,20,TOTAL,,WEST CENTRAL,ALL CLASSES,UNITED STATES,109,YEAR,00,ALL PRODUCTION PRACTICES,,,9000,20,KANSAS,ANNUAL,COUNTY,,101.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",00000000,2014,CROPS,"KANSAS, WEST CENTRAL, LOGAN",LOGAN,KS,FIELD CROPS,BU / ACRE
